date,sector,sector_rank,sector_avg_momentum,code,name,signal_price,momentum,is_uptrend,ma20,ma60,volume_ratio,foreign_5d_net_buy_mil,passed_all_filters,selected,bb_pct,atr,avg_tr_pbmn_mil
2026-06-16,반도체 대표주(생산),1,18.72,000990,DB하이텍,164800,0.8,False,174730.0,138147.0,0.74,,False,False,0.352,17989.0,147893.7
2026-06-16,백화점,2,18.19,069960,현대백화점,193000,62.59,True,136590.0,108108.0,0.88,,False,False,0.94,15921.0,33570.1
2026-06-16,백화점,2,18.19,004170,신세계,754000,39.37,True,592375.0,447200.0,0.66,,False,False,0.976,64893.0,71469.5
2026-06-16,백화점,2,18.19,023530,롯데쇼핑,191200,12.6,True,168785.0,137558.0,1.7,0,True,True,0.82,15550.0,34173.6
2026-06-16,백화점,2,18.19,006370,대구백화점,4575,-10.64,False,5003.0,5380.0,4.02,,False,False,0.074,415.0,248.3
2026-06-16,백화점,2,18.19,452260,한화갤러리아,2915,-12.99,True,2837.0,2757.0,0.32,,False,False,0.582,212.0,15589.6
2026-06-17,시멘트/레미콘,1,44.55,079650,서산,3705,205.19,True,1433.0,1405.0,2.6,,False,False,1.31,278.0,2046.5
2026-06-17,시멘트/레미콘,1,44.55,255220,SG,2190,-1.13,False,2057.0,2441.0,1.79,,False,False,0.742,149.0,2647.5
2026-06-17,시멘트/레미콘,1,44.55,001520,동양,604,-8.76,False,605.0,722.0,2.13,,False,False,0.493,51.0,721.1
2026-06-17,시멘트/레미콘,1,44.55,038500,삼표시멘트,11110,-17.09,False,11696.0,14443.0,0.49,,False,False,0.345,1178.0,24549.1
2026-06-17,생명보험,2,37.6,085620,미래에셋생명,31100,107.33,True,20326.0,17797.0,2.86,0,True,True,0.922,3940.0,57391.8
2026-06-17,생명보험,2,37.6,032830,삼성생명,431500,37.64,True,385250.0,297033.0,0.46,,False,False,0.77,38107.0,208556.0
2026-06-17,생명보험,2,37.6,082640,동양생명,8200,8.18,False,7634.0,8200.0,1.2,,False,False,1.048,430.0,1399.3
2026-06-17,생명보험,2,37.6,003690,코리안리,14020,-2.77,True,13600.0,12818.0,0.79,,False,False,0.696,752.0,10193.6
2026-06-17,소캠(SOCAMM),3,29.02,000660,SK하이닉스,2404000,30.65,True,2143900.0,1538233.0,0.66,,False,False,0.814,167571.0,11653851.1
2026-06-17,소캠(SOCAMM),3,29.02,222800,심텍,127900,27.39,True,117315.0,90741.0,0.55,,False,False,0.71,16043.0,129064.7
2026-06-17,백화점,4,26.06,069960,현대백화점,193500,72.77,True,140935.0,109990.0,0.76,,False,False,0.882,16664.0,33911.6
2026-06-17,백화점,4,26.06,004170,신세계,751000,49.3,True,605425.0,454342.0,0.98,,False,False,0.903,66929.0,71670.5
2026-06-17,백화점,4,26.06,023530,롯데쇼핑,203500,28.31,True,171370.0,139272.0,1.37,0,True,True,0.914,16243.0,35457.0
2026-06-17,백화점,4,26.06,452260,한화갤러리아,2790,-9.71,False,2815.0,2757.0,0.56,,False,False,0.473,205.0,10464.5
2026-06-17,백화점,4,26.06,006370,대구백화점,4590,-10.35,False,4976.0,5380.0,0.75,,False,False,0.137,396.0,244.9
2026-06-17,반도체 기판(FC-BGA/PCB/MLB 등),5,25.92,009150,삼성전기,2031000,96.99,True,1704850.0,1020908.0,0.67,,False,False,0.749,226357.0,2702873.2
2026-06-17,반도체 기판(FC-BGA/PCB/MLB 등),5,25.92,222800,심텍,127700,27.19,True,117305.0,90738.0,0.55,,False,False,0.706,16043.0,129064.7
2026-06-17,반도체 기판(FC-BGA/PCB/MLB 등),5,25.92,353200,대덕전자,177600,26.5,True,158900.0,120380.0,0.74,,False,False,0.815,19796.0,202464.8
2026-06-17,반도체 기판(FC-BGA/PCB/MLB 등),5,25.92,007660,이수페타시스,124200,-5.55,False,125080.0,126937.0,0.83,,False,False,0.474,12129.0,180920.9
2026-06-17,반도체 기판(FC-BGA/PCB/MLB 등),5,25.92,077360,덕산하이메탈,14520,-15.53,False,14812.0,14744.0,0.37,,False,False,0.46,1798.0,24083.6
2026-06-18,MLCC(적층세라믹콘덴서),1,94.98,001820,삼화콘덴서,177000,177.0,True,124125.0,82567.0,0.32,,False,False,1.025,23257.0,244514.4
2026-06-18,MLCC(적층세라믹콘덴서),1,94.98,009150,삼성전기,2090000,111.75,True,1760050.0,1048017.0,0.37,,False,False,0.783,210429.0,2704775.6
2026-06-18,MLCC(적층세라믹콘덴서),1,94.98,457370,한켐,14790,93.08,True,12041.0,9732.0,0.28,,False,False,0.845,2246.0,43164.8
2026-06-18,MLCC(적층세라믹콘덴서),1,94.98,052710,아모텍,32350,91.65,True,26238.0,21810.0,0.47,,False,False,0.882,4175.0,37363.8
2026-06-18,MLCC(적층세라믹콘덴서),1,94.98,306620,지아이에스,2525,1.41,False,2825.0,3039.0,0.22,,False,False,0.322,272.0,5633.0
2026-06-18,시멘트/레미콘,2,56.19,079650,서산,4050,245.86,True,1577.0,1447.0,6.27,,False,False,1.18,328.0,3983.9
2026-06-18,시멘트/레미콘,2,56.19,198440,강동씨앤엘,1658,62.39,False,1079.0,1114.0,14.46,,False,False,1.35,133.0,710.3
2026-06-18,시멘트/레미콘,2,56.19,255220,SG,2230,0.9,False,2063.0,2432.0,1.73,,False,False,0.783,157.0,2725.6
2026-06-18,시멘트/레미콘,2,56.19,001520,동양,576,-13.25,False,600.0,717.0,1.03,,False,False,0.331,52.0,737.8
2026-06-18,시멘트/레미콘,2,56.19,038500,삼표시멘트,10530,-14.94,False,11591.0,14324.0,0.4,,False,False,0.227,1168.0,22437.5
2026-06-18,생명보험,3,32.64,085620,미래에셋생명,33100,118.48,True,21198.0,18053.0,0.38,,False,False,0.936,4165.0,58642.4
2026-06-18,생명보험,3,32.64,032830,삼성생명,453000,45.19,True,393075.0,300983.0,0.63,,False,False,0.852,38464.0,209877.1
2026-06-18,생명보험,3,32.64,082640,동양생명,7960,5.15,False,7643.0,8177.0,0.42,,False,False,0.817,428.0,1344.3
2026-06-18,생명보험,3,32.64,003690,코리안리,14000,-1.48,True,13585.0,12831.0,0.66,,False,False,0.699,774.0,8802.6
2026-06-18,생명보험,3,32.64,088350,한화생명,5560,-4.14,True,5108.0,4959.0,3.53,0,True,True,0.83,371.0,47113.8
2026-06-18,면세점,4,31.52,069960,현대백화점,218000,101.85,True,147110.0,112318.0,0.69,,False,False,0.961,17743.0,35045.5
2026-06-18,면세점,4,31.52,004170,신세계,784000,54.94,True,619425.0,461708.0,0.8,,False,False,0.931,68357.0,72959.3
2026-06-18,면세점,4,31.52,008770,호텔신라,60500,4.67,True,55890.0,54779.0,0.94,,False,False,1.03,3529.0,20071.9
2026-06-18,면세점,4,31.52,204620,글로벌텍스프리,5600,2.94,False,4818.0,5142.0,0.96,,False,False,1.139,360.0,5404.2
2026-06-18,면세점,4,31.52,012630,HDC,21200,-6.81,False,21266.0,25114.0,0.87,,False,False,0.486,1234.0,2405.1
2026-06-18,스마트그리드(지능형전력망),5,29.2,001820,삼화콘덴서,176200,175.74,True,124085.0,82553.0,0.32,,False,False,1.02,23329.0,244514.4
2026-06-18,스마트그리드(지능형전력망),5,29.2,057540,옴니시스템,890,4.95,False,716.0,816.0,2.21,,False,False,0.946,66.0,370.0
2026-06-18,스마트그리드(지능형전력망),5,29.2,010120,LS ELECTRIC,249000,2.26,True,246750.0,224458.0,0.6,,False,False,0.527,23850.0,302661.1
2026-06-18,스마트그리드(지능형전력망),5,29.2,388050,지투파워,9520,-17.22,False,9722.0,12142.0,0.69,,False,False,0.452,752.0,5028.9
2026-06-18,스마트그리드(지능형전력망),5,29.2,082920,비츠로셀,42700,-19.74,False,49795.0,49112.0,0.86,,False,False,0.069,4214.0,32213.9
2026-06-19,MLCC(적층세라믹콘덴서),1,83.25,001820,삼화콘덴서,186100,136.77,True,130155.0,84995.0,1.94,,False,False,1.004,22907.0,282349.2
2026-06-19,MLCC(적층세라믹콘덴서),1,83.25,457370,한켐,14950,98.8,True,12433.0,9848.0,2.52,0,True,True,0.846,2261.0,50399.9
2026-06-19,MLCC(적층세라믹콘덴서),1,83.25,052710,아모텍,32250,82.31,True,26944.0,22125.0,2.29,0,True,True,0.864,4243.0,42891.7
2026-06-19,MLCC(적층세라믹콘덴서),1,83.25,306620,지아이에스,3085,15.11,False,2862.0,3044.0,2.04,,False,False,0.634,282.0,6130.0
2026-06-19,생명보험,2,42.7,085620,미래에셋생명,35150,146.32,True,22188.0,18357.0,1.96,0,True,True,0.95,4574.0,67157.8
2026-06-19,생명보험,2,42.7,032830,삼성생명,505000,61.86,True,403525.0,306042.0,1.02,,False,False,1.05,39357.0,213964.2
2026-06-19,생명보험,2,42.7,082640,동양생명,7900,4.36,False,7660.0,8161.0,0.87,,False,False,0.734,424.0,1327.0
2026-06-19,생명보험,2,42.7,088350,한화생명,5430,2.45,True,5108.0,4967.0,0.93,,False,False,0.736,370.0,41816.4
2026-06-19,생명보험,2,42.7,003690,코리안리,13700,-1.51,True,13562.0,12840.0,0.69,,False,False,0.568,731.0,8262.4
2026-06-19,IT 대표주,3,30.91,000660,SK하이닉스,2782000,59.43,True,2248600.0,1598967.0,1.07,,False,False,1.067,185286.0,11918491.0
2026-06-19,IT 대표주,3,30.91,005930,삼성전자,364000,31.88,True,324950.0,257855.0,1.05,0,True,True,0.89,24482.0,9957368.3
2026-06-19,IT 대표주,3,30.91,018260,삼성에스디에스,215000,30.46,False,244975.0,192905.0,0.39,,False,False,0.315,31054.0,295431.4
2026-06-19,IT 대표주,3,30.91,066570,LG전자,223500,23.48,False,261225.0,179460.0,0.37,,False,False,0.318,40857.0,1143336.8
2026-06-19,IT 대표주,3,30.91,034220,LG디스플레이,13730,9.32,False,14536.0,13276.0,0.21,,False,False,0.316,1309.0,273894.2
2026-06-19,반도체 대표주(생산),4,28.71,000660,SK하이닉스,2794000,60.11,True,2249200.0,1599167.0,1.07,,False,False,1.075,185286.0,11918491.0
2026-06-19,반도체 대표주(생산),4,28.71,005930,삼성전자,365000,32.25,True,325000.0,257872.0,1.05,0,True,True,0.898,24482.0,9957368.3
2026-06-19,반도체 대표주(생산),4,28.71,000990,DB하이텍,151900,-6.23,False,173125.0,141457.0,0.65,,False,False,0.206,15132.0,143123.1
2026-06-19,2026 상반기 신규상장,5,28.57,279570,케이뱅크,6840,28.57,False,6038.0,6060.0,1.44,,False,False,0.826,472.0,40434.2
2026-06-22,백화점,1,47.56,069960,현대백화점,201000,67.78,True,155015.0,115863.0,0.94,,False,False,0.801,19571.0,38076.9
2026-06-22,백화점,1,47.56,004170,신세계,736000,27.34,True,635450.0,474258.0,0.77,,False,False,0.776,74714.0,75461.6
2026-06-22,온디바이스 AI,2,37.99,009150,삼성전기,2257000,87.46,True,1878650.0,1110892.0,1.07,0,True,False,0.888,213000.0,2939088.1
2026-06-22,온디바이스 AI,2,37.99,000660,SK하이닉스,2777000,43.14,True,2289550.0,1628517.0,1.35,,False,False,0.988,185286.0,12478547.6
2026-06-22,온디바이스 AI,2,37.99,403870,HPSP,62400,16.85,True,56642.0,51120.0,1.23,0,True,True,0.652,10511.0,520354.1
2026-06-22,온디바이스 AI,2,37.99,080220,제주반도체,123100,4.5,True,105600.0,70831.0,1.91,,False,False,0.978,13736.0,455644.2
2026-06-22,HBM(고대역폭메모리),3,26.23,000660,SK하이닉스,2778000,43.2,True,2289600.0,1628533.0,1.35,,False,False,0.989,185286.0,12478547.6
2026-06-22,HBM(고대역폭메모리),3,26.23,089030,테크윙,63400,20.3,True,57010.0,55063.0,0.68,,False,False,0.781,7743.0,176751.7
2026-06-22,HBM(고대역폭메모리),3,26.23,005930,삼성전자,345000,15.19,True,326725.0,260277.0,1.38,0,True,True,0.691,23821.0,10250498.1
2026-06-22,반도체 기판(FC-BGA/PCB/MLB 등),4,18.7,009150,삼성전기,2252000,87.04,True,1878400.0,1110808.0,1.07,0,True,False,0.884,213000.0,2939088.1
2026-06-22,반도체 기판(FC-BGA/PCB/MLB 등),4,18.7,007660,이수페타시스,119700,-6.34,False,124365.0,126828.0,0.75,,False,False,0.369,11957.0,174115.0
2026-06-22,반도체 기판(FC-BGA/PCB/MLB 등),4,18.7,077360,덕산하이메탈,12820,-24.59,False,14294.0,14821.0,0.63,,False,False,0.295,1574.0,23740.1
2026-06-23,탈모 치료,1,37.23,067290,JW신약,3105,88.41,False,1714.0,1857.0,3.99,,False,False,1.157,304.0,31162.3
2026-06-23,탈모 치료,1,37.23,330350,위더스제약,8650,13.22,False,7296.0,8154.0,2.75,,False,False,0.928,985.0,11572.6
2026-06-23,탈모 치료,1,37.23,004310,현대약품,8430,10.05,False,6886.0,7869.0,1.52,,False,False,0.871,972.0,51401.7
2026-06-24,"주류업(주정, 에탄올 등)",1,52.44,000890,보해양조,3950,156.49,False,1675.0,1944.0,5.18,,False,False,1.315,282.0,8459.3
2026-06-24,"주류업(주정, 에탄올 등)",1,52.44,043650,국순당,4270,9.35,False,3570.0,3957.0,14.14,,False,False,1.151,281.0,1163.4
2026-06-24,"주류업(주정, 에탄올 등)",1,52.44,033920,무학,7310,-8.51,False,7570.0,8320.0,1.84,,False,False,0.192,273.0,498.7
2026-06-24,반도체 대표주(생산),2,20.68,000660,SK하이닉스,2671000,30.17,True,2358300.0,1685850.0,1.39,0,True,True,0.8,217500.0,13532189.2
2026-06-24,반도체 대표주(생산),2,20.68,005930,삼성전자,332500,11.2,True,329700.0,264975.0,1.29,0,True,True,0.531,26214.0,10561586.9
2026-06-25,백화점,1,34.22,004170,신세계,747000,41.75,True,660500.0,492283.0,0.75,,False,False,0.767,69714.0,77709.6
2026-06-25,백화점,1,34.22,037710,광주신세계,44600,26.7,False,36145.0,36858.0,12.65,,False,False,1.226,2589.0,2689.1
2026-06-25,반도체 대표주(생산),2,21.25,000660,SK하이닉스,2831000,26.21,True,2383150.0,1716150.0,1.27,0,True,False,0.907,230786.0,13997514.6
2026-06-25,반도체 대표주(생산),2,21.25,005930,삼성전자,357000,16.29,True,332600.0,268063.0,1.44,0,True,True,0.771,26036.0,11002038.7
2026-06-25,HBM(고대역폭메모리),3,16.54,122640,예스티,37300,24.33,True,30480.0,27350.0,1.27,0,True,True,0.809,5100.0,38075.9
2026-06-25,HBM(고대역폭메모리),3,16.54,005930,삼성전자,357500,16.45,True,332625.0,268072.0,1.44,0,True,True,0.775,26036.0,11002038.7
2026-06-25,HBM(고대역폭메모리),3,16.54,089030,테크윙,59100,8.84,True,56695.0,55078.0,0.49,,False,False,0.603,8121.0,182696.3
